﻿"﻿﻿﻿文件夹",文件名,控件名,控件文本,Key,控件路径,md5,文件路径,无效,无引用
universeRace,UniverseRaceGuessMultipleNode.csd,Text,竞猜消耗,,/Text,2a193a86bdd715e4fe13bec5b17b8596,universeRace/UniverseRaceGuessMultipleNode.csd,,
universeRace,UniverseRaceGuessNode.csd,TextGuessTitle,单场猜中奖励,,/TextGuessTitle,4fd87a933414da7b4a52fa4eda4fefc2,universeRace/UniverseRaceGuessNode.csd,,
universeRace,UniverseRaceGuessRankCell.csd,Text1,猜中场次,,/_resourceNode/Text1,f42b8682381ae2ad54c556169e7106c7,universeRace/UniverseRaceGuessRankCell.csd,,
universeRace,UniverseRaceGuessRankNode.csd,Text1,我的排名,editor.cakeActivity.4,/Image_1/Text1,bbbda038498b6a9a2add9b2e5cef0d96,universeRace/UniverseRaceGuessRankNode.csd,,
universeRace,UniverseRaceGuessRankNode.csd,Text11,猜中场次,,/Image_1/Text11,bbbda038498b6a9a2add9b2e5cef0d96,universeRace/UniverseRaceGuessRankNode.csd,,
universeRace,UniverseRaceGuessResultMultipleNode.csd,Text12,当前猜对场次,,/Text12,c126161bf9ab932f943ac4ebed10bc89,universeRace/UniverseRaceGuessResultMultipleNode.csd,,
universeRace,UniverseRaceGuessResultMultipleNode.csd,Text1,轮次,,/Image_29/Text1,c126161bf9ab932f943ac4ebed10bc89,universeRace/UniverseRaceGuessResultMultipleNode.csd,,
universeRace,UniverseRaceGuessResultMultipleNode.csd,Text2,支持目标,,/Image_29/Text2,c126161bf9ab932f943ac4ebed10bc89,universeRace/UniverseRaceGuessResultMultipleNode.csd,,
universeRace,UniverseRaceGuessResultMultipleNode.csd,Text3,对战目标,,/Image_29/Text3,c126161bf9ab932f943ac4ebed10bc89,universeRace/UniverseRaceGuessResultMultipleNode.csd,,
universeRace,UniverseRaceGuessResultMultipleNode.csd,Text4,结果,,/Image_29/Text4,c126161bf9ab932f943ac4ebed10bc89,universeRace/UniverseRaceGuessResultMultipleNode.csd,,
universeRace,UniverseRaceGuessResultNode.csd,Text12,当前猜对场次,,/Text12,764a4419169d9b8ec1d1e2f6a8595263,universeRace/UniverseRaceGuessResultNode.csd,,
universeRace,UniverseRaceGuessResultNode.csd,Text1,轮次,,/Image_29/Text1,764a4419169d9b8ec1d1e2f6a8595263,universeRace/UniverseRaceGuessResultNode.csd,,
universeRace,UniverseRaceGuessResultNode.csd,Text2,支持目标,,/Image_29/Text2,764a4419169d9b8ec1d1e2f6a8595263,universeRace/UniverseRaceGuessResultNode.csd,,
universeRace,UniverseRaceGuessResultNode.csd,Text3,对战目标,,/Image_29/Text3,764a4419169d9b8ec1d1e2f6a8595263,universeRace/UniverseRaceGuessResultNode.csd,,
universeRace,UniverseRaceGuessResultNode.csd,Text4,结果,,/Image_29/Text4,764a4419169d9b8ec1d1e2f6a8595263,universeRace/UniverseRaceGuessResultNode.csd,,
universeRace,UniverseRaceMapLayer.csd,_textCountDownTitle,倒计时,editor.campRace.2,/NodeMid/_imageGuessBg/ImageCountDownMatchTitle/_textCountDownTitle,a4ca49d0bd9163962df5e213e3371632,universeRace/UniverseRaceMapLayer.csd,,
universeRace,UniverseRacePastChampionCell.csd,Text_0,尚未开启,,/_resourceNode/_nodeLock/Image_11/Text_0,7525cdf77c09463c8ebc0b72941ba2e5,universeRace/UniverseRacePastChampionCell.csd,,
universeRace,UniverseRacePlayerNode.csd,TextReady,准备中,,/ImageScore/TextReady,add897fefc60d9b41ebdb8c00357d3aa,universeRace/UniverseRacePlayerNode.csd,,
universeRace,UniverseRaceReplayCell.csd,_textMatch,第一场,,/_resourceNode/_textMatch,59a7492384f9124b34fd0ed01ba9928f,universeRace/UniverseRaceReplayCell.csd,1,
universeRace,UniverseRaceReplayCell.csd,Text_57,查看,editor.seasonSport.7,/_resourceNode/_buttonLook/Text_57,59a7492384f9124b34fd0ed01ba9928f,universeRace/UniverseRaceReplayCell.csd,,
vip,VipRechargeCell.csd,Text_rmb_num,30元,,/ItemInfo/Text_rmb_num,5b3d8b8a6e755bde69340140a8e18ab6,vip/VipRechargeCell.csd,1,
vip,VipRechargeJade.csd,Text_15,购买玉璧可获得贵族经验，但不计入首充豪礼或任何充值活动,,/Panel_root/Text_15,f34fc8ab36bf3610637c41b0a41af490,vip/VipRechargeJade.csd,,
vip,VipRechargeJadeCell.csd,Text_rmb,648元,,/_resource/Text_rmb,c4167f122f5a0e18096c461accf14867,vip/VipRechargeJadeCell.csd,1,
vip,VipRechargeView.csd,_textJadeTip,购买玉璧可获得贵族经验，但不计入首充豪礼或任何充值活动,,/Panel_root/_textJadeTip,836d786f99cf2ce2309e0cedbf0401f9,vip/VipRechargeView.csd,,
