﻿﻿﻿﻿文件夹,文件名,控件名,控件文本,Key,控件路径,md5,文件路径,无效,无引用
guildwarbattle,PopupGuildWarPointDetail.csd,_textRightPage,下一页,,/_popBase/_textRightPage,644a1fc17773c9a75e847ab9c4dff188,guildwarbattle/PopupGuildWarPointDetail.csd,1,3
guildwarbattle,PopupGuildWarPointDetail.csd,Text1,己方人数：,,/_popBase/Node_Middle_Top/Text1,644a1fc17773c9a75e847ab9c4dff188,guildwarbattle/PopupGuildWarPointDetail.csd,1,3
guildwarbattle,PopupGuildWarPointDetail.csd,Text2,敌方人数：,,/_popBase/Node_Middle_Top/Text2,644a1fc17773c9a75e847ab9c4dff188,guildwarbattle/PopupGuildWarPointDetail.csd,1,3
guildwarbattle,PopupGuildWarPointDetail.csd,_textBuildHpTitle,城门耐久度,,/_popBase/Node_Middle_Top/_textBuildHpTitle,644a1fc17773c9a75e847ab9c4dff188,guildwarbattle/PopupGuildWarPointDetail.csd,1,3
guildwarbattle,GuildWarEnemyItemCell.csd,_textName,你Skr秒人,,/_resourceNode/_textName,4e803c4359b54671856dc2f8aaf9a94a,guildwarbattle/GuildWarEnemyItemCell.csd,1,
guildwarbattle,GuildWarEnemyItemCell.csd,_textPower,3426万,,/_resourceNode/_textPower,4e803c4359b54671856dc2f8aaf9a94a,guildwarbattle/GuildWarEnemyItemCell.csd,1,
guildwarbattle,GuildWarEnemyItemCell.csd,_textBuildingName,龙柱,,/_resourceNode/_textBuildingName,4e803c4359b54671856dc2f8aaf9a94a,guildwarbattle/GuildWarEnemyItemCell.csd,1,
guildwarbattle,GuildWarEnemyItemCell.csd,_textBuildingHpTitle,当前耐久：,,/_resourceNode/_textBuildingHpTitle,4e803c4359b54671856dc2f8aaf9a94a,guildwarbattle/GuildWarEnemyItemCell.csd,1,
guildwarbattle,GuildWarPointNameNode.csd,TextName,中军,,/TextName,64fd34648547a5c6c7891658e549314f,guildwarbattle/GuildWarPointNameNode.csd,1,
guildwarbattle,GuildWarPointNameNode.csd,TextGuild,中军,,/TextGuild,64fd34648547a5c6c7891658e549314f,guildwarbattle/GuildWarPointNameNode.csd,1,
guildwarbattle,GuildWarTaskNode.csd,_textTaskInfo,击破龙柱,,/_resourceNode/_textTaskInfo,6644627f0a7f73c211d3fef581362e81,guildwarbattle/GuildWarTaskNode.csd,1,
guildwarbattle,PopupGuildWarRecord.csd,Text_6_0,军团成员,,/_imageRoot/Text_6_0,5d259c8268c061f06e6cefc51cf3a310,guildwarbattle/PopupGuildWarRecord.csd,,
guildwarbattle,PopupGuildWarRecord.csd,Text_6_1,击杀,,/_imageRoot/Text_6_1,5d259c8268c061f06e6cefc51cf3a310,guildwarbattle/PopupGuildWarRecord.csd,,
guildwarbattle,PopupGuildWarRecord.csd,Text_6_2,死亡,,/_imageRoot/Text_6_2,5d259c8268c061f06e6cefc51cf3a310,guildwarbattle/PopupGuildWarRecord.csd,,
guildwarbattle,PopupGuildWarRecord.csd,Text_6_2_0,攻打城门,,/_imageRoot/Text_6_2_0,5d259c8268c061f06e6cefc51cf3a310,guildwarbattle/PopupGuildWarRecord.csd,,
guildwarbattle,PopupGuildWarRecord.csd,Text_6_2_0_0,攻打龙柱,,/_imageRoot/Text_6_2_0_0,5d259c8268c061f06e6cefc51cf3a310,guildwarbattle/PopupGuildWarRecord.csd,,
guildwarbattle,PopupGuildWarRecord.csd,Text_6_2_3,积分,,/_imageRoot/Text_6_2_3,5d259c8268c061f06e6cefc51cf3a310,guildwarbattle/PopupGuildWarRecord.csd,,
guildwarbattle,GuildWarRebornCDNode.csd,_text1,正在治疗伤势中，剩余时间：,,/_text1,867e25c6a67ddca5c6cc7be18d437fc0,guildwarbattle/GuildWarRebornCDNode.csd,,
guildwarbattle,GuildWarRebornCDNode.csd,_text2,秒,,/_text2,867e25c6a67ddca5c6cc7be18d437fc0,guildwarbattle/GuildWarRebornCDNode.csd,,
guildwarbattle,GuildWarNoticeNode.csd,_text1,你成功攻击了城门，城门耐久降低。,,/_text1,b60590d4a579b2e18558a0c9e413850e,guildwarbattle/GuildWarNoticeNode.csd,1,
guildwarbattle,GuildWarNoticeNode.csd,_text2,你成功攻击了城门，城门耐久降低。,,/_text2,b60590d4a579b2e18558a0c9e413850e,guildwarbattle/GuildWarNoticeNode.csd,1,
guildwarbattle,GuildWarNoticeNode.csd,_text3,你成功攻击了城门，城门耐久降低。,,/_text3,b60590d4a579b2e18558a0c9e413850e,guildwarbattle/GuildWarNoticeNode.csd,1,
guildwarbattle,GuildWarAvatarItem.csd,_textName,武将武将,,/_textName,ae4f9d9bc19401316f0da4aab3d5e075,guildwarbattle/GuildWarAvatarItem.csd,1,3
guildwarbattle,GuildWarAvatarItem.csd,_textPowerValue,4224万,,/_textPowerValue,ae4f9d9bc19401316f0da4aab3d5e075,guildwarbattle/GuildWarAvatarItem.csd,1,3
guildwarbattle,GuildWarRunAvatorNode.csd,_textName,武将武将,,/_nodeAlpha/_textName,99d99c294f7dd5a19956c601434b49b3,guildwarbattle/GuildWarRunAvatorNode.csd,1,
guildwarbattle,GuildWarRunAvatorNode.csd,_textGuildName,武将武将,,/_nodeAlpha/_textGuildName,99d99c294f7dd5a19956c601434b49b3,guildwarbattle/GuildWarRunAvatorNode.csd,1,
guildwarbattle,GuildWarAttackNode.csd,Text_1,攻击,,/_nodeSword/Text_1,89aec0df4979d1766fecb85ddb344fc8,guildwarbattle/GuildWarAttackNode.csd,,
guildwarbattle,GuildWarEnemyListNode.csd,_textCdTitle,攻击冷却时间：,,/_nodeContent/_textCdTitle,8e08ef5c661e6c5fc080c8d76a94fc13,guildwarbattle/GuildWarEnemyListNode.csd,,
guildwarbattle,GuildWarEnemyListNode.csd,_textPointName,北1据点敌军,,/_nodeContent/_textPointName,8e08ef5c661e6c5fc080c8d76a94fc13,guildwarbattle/GuildWarEnemyListNode.csd,1,
stage,StageNode.csd,_stageName,董卓亲卫,,/_nodeInfo/_stageName,5d5eb18032365fc27e3e1aed89de28d9,stage/StageNode.csd,1,
stage,PopupBossDetail.csd,DropTitle1,获得经验：,,/_panelBase/DropTitle1,0df22f55ce504153d48d7fc8aff5fd2f,stage/PopupBossDetail.csd,,
stage,PopupBossDetail.csd,DropTitle2,获得银币：,,/_panelBase/DropTitle2,0df22f55ce504153d48d7fc8aff5fd2f,stage/PopupBossDetail.csd,,
stage,PopupBossDetail.csd,CostTitle,消耗：,,/_panelBase/CostTitle,0df22f55ce504153d48d7fc8aff5fd2f,stage/PopupBossDetail.csd,,
stage,PopupBossDetail.csd,_textTitle,曹操入侵,,/_panelBase/ImageTitleBG/_textTitle,0df22f55ce504153d48d7fc8aff5fd2f,stage/PopupBossDetail.csd,1,
stage,PopupStarRank.csd,_textMyName,地面战神,,/_panelBase/NodeMyRank/_textMyName,e04259fe818719a554bf50c16526cc09,stage/PopupStarRank.csd,1,
stage,PopupStarRank.csd,_textMyChapter,第45回,,/_panelBase/NodeMyRank/_textMyChapter,e04259fe818719a554bf50c16526cc09,stage/PopupStarRank.csd,1,
stage,PopupStarRank.csd,titleCount,名次,,/_panelBase/_titleBG/titleCount,e04259fe818719a554bf50c16526cc09,stage/PopupStarRank.csd,,
stage,PopupStarRank.csd,titleName,名称,,/_panelBase/_titleBG/titleName,e04259fe818719a554bf50c16526cc09,stage/PopupStarRank.csd,,
stage,PopupStarRank.csd,titleChapter,章节,,/_panelBase/_titleBG/titleChapter,e04259fe818719a554bf50c16526cc09,stage/PopupStarRank.csd,,
stage,PopupStarRank.csd,titleStarCount,累计星数,,/_panelBase/_titleBG/titleStarCount,e04259fe818719a554bf50c16526cc09,stage/PopupStarRank.csd,,
stage,StageView.csd,Text1,今日可挑战次数：,,/_nodeFamous/ImageCountBG/Text1,394d59645be42306e71d4d35617661f8,stage/StageView.csd,,
stage,StageView.csd,Text_57,"简
介",,/_nodeFamous/Node_LeftTop/_imageFamousStoryOpen/Text_57,394d59645be42306e71d4d35617661f8,stage/StageView.csd,,
stage,PopupSweepNode.csd,_textTitle,第10次,,/_nodeBG/_textTitle,66c615eada1ca9de06bcfbfacf89fdc3,stage/PopupSweepNode.csd,1,
stage,PopupSweepNode.csd,TextTotal,总计获得,,/_nodeBG2/TextTotal,66c615eada1ca9de06bcfbfacf89fdc3,stage/PopupSweepNode.csd,,
stage,PopupStageDetail.csd,TextCount,挑战次数：,,/_panelBase/TextCount,8a0367083d0718e2acf6ef6ea2e92c45,stage/PopupStageDetail.csd,,
stage,PopupStageDetail.csd,TextFirstKill,三星首杀：,,/_panelBase/TextFirstKill,8a0367083d0718e2acf6ef6ea2e92c45,stage/PopupStageDetail.csd,,
stage,PopupStageDetail.csd,_textFirstKillName,玩家名字挺长的,,/_panelBase/_textFirstKillName,8a0367083d0718e2acf6ef6ea2e92c45,stage/PopupStageDetail.csd,1,
stage,PopupStageDetail.csd,_textName,徐晃,,/_panelBase/_textName,8a0367083d0718e2acf6ef6ea2e92c45,stage/PopupStageDetail.csd,1,
stage,PopupStageDetail.csd,TextDrop,概率掉落,,/_panelBase/TextDrop,8a0367083d0718e2acf6ef6ea2e92c45,stage/PopupStageDetail.csd,,
stage,PopupStageDetail.csd,TextStamina,消耗体力：,,/_panelBase/Node_Cost1/TextStamina,8a0367083d0718e2acf6ef6ea2e92c45,stage/PopupStageDetail.csd,,
stage,PopupStageDetail.csd,TextGet,通关获得：,,/_panelBase/Node_Cost2/TextGet,8a0367083d0718e2acf6ef6ea2e92c45,stage/PopupStageDetail.csd,,
stage,StageRewardNode.csd,TextBoxTitle,主公，您还有未领取的通关宝箱，请点击领取,,/TextBoxTitle,f366aaa568c6aea16f0009e0d951e7e1,stage/StageRewardNode.csd,,
stage,PopupStarRankNode.csd,_textName,安迪胡迪,,/_panelBase/_textName,2a9c2fc73728bed91b2124b9c7bcedb4,stage/PopupStarRankNode.csd,1,
stage,PopupStarRankNode.csd,_textRound,第45回,,/_panelBase/_textRound,2a9c2fc73728bed91b2124b9c7bcedb4,stage/PopupStarRankNode.csd,1,
stage,StageBossNode.csd,_bossName,张让,,/_panelBoss/_bossName,ff755e2efaa04aff65262700b87c4ac5,stage/StageBossNode.csd,1,
stage,StageBossNode.csd,_bossCome,入侵,,/_panelBoss/_bossCome,ff755e2efaa04aff65262700b87c4ac5,stage/StageBossNode.csd,1,
seasonSilk,SeasonSilkListCell.csd,_textName,名字+7,,/_resourceNode/_textName,0b96806c7f04361ae8c3b184a10ad05c,seasonSilk/SeasonSilkListCell.csd,1,
seasonSilk,PopupSeasonSilk.csd,Text_Title,我的锦囊组,,/Panel_Left/Text_Title,9a58a9d237cdab4adff8646eeadce84b,seasonSilk/PopupSeasonSilk.csd,,
seasonSilk,PopupSeasonSilk.csd,Text_12,详情,,/Panel_Center/_buttonDetail/Text_12,9a58a9d237cdab4adff8646eeadce84b,seasonSilk/PopupSeasonSilk.csd,,
seasonSilk,PopupSeasonSilk.csd,_textGroupBaseName1,配置1,,/Panel_Center/_silkbagPanel/nodeSilk/_textGroupBaseName1,9a58a9d237cdab4adff8646eeadce84b,seasonSilk/PopupSeasonSilk.csd,1,
seasonSilk,PopupSeasonSilk.csd,_textGroupBaseName2,系统预设,,/Panel_Center/Panel_Name/_textGroupBaseName2,9a58a9d237cdab4adff8646eeadce84b,seasonSilk/PopupSeasonSilk.csd,,
seasonSilk,SeasonSilkIcon.csd,_textName,曹操锦囊,,/_imageText_0/_textName,66566a067aa9f6a27862d188ea4b1ec8,seasonSilk/SeasonSilkIcon.csd,1,
seasonSilk,PopupSilkModifyName.csd,_textHint,请输入新的锦囊组名称,,/Panel_root/_textHint,8c2f0363c503faf6f05e308d70201255,seasonSilk/PopupSilkModifyName.csd,1,
seasonSilk,SeasonSilkGroupIcon.csd,_textGroupName,锦囊组1,,/_resourceNode/_textGroupName,83d013b314a428d753b1686816508c3f,seasonSilk/SeasonSilkGroupIcon.csd,1,
arena,PopupArenaRank.csd,Text_title,每日22点结算会通过邮件发放奖励排名,,/Panel_root/Text_title,ee7471341e26ca503a7e94a4b6a5b37a,arena/PopupArenaRank.csd,,
arena,PopupArenaRank.csd,Text_title_0,我的排名：,,/Panel_root/Node_1/Text_title_0,ee7471341e26ca503a7e94a4b6a5b37a,arena/PopupArenaRank.csd,,
arena,PopupArenaRank.csd,Text_title_0_0,排名奖励：,,/Panel_root/Node_1/Text_title_0_0,ee7471341e26ca503a7e94a4b6a5b37a,arena/PopupArenaRank.csd,,
arena,PopupArenaRank.csd,_textNullReward,当前排名暂无奖励,,/Panel_root/Node_1/_textNullReward,ee7471341e26ca503a7e94a4b6a5b37a,arena/PopupArenaRank.csd,,
arena,PopupArenaPeekCell.csd,_textRankDesc,【暗黑邱莹莹】,,/_resourceNode/BG/_textRankDesc,da34263eaaed1308a201383bd23b026f,arena/PopupArenaPeekCell.csd,1,
arena,PopupArenaPeekCell.csd,_fightTime,5分钟前,,/_resourceNode/BG/_fightTime,da34263eaaed1308a201383bd23b026f,arena/PopupArenaPeekCell.csd,1,
arena,PopupArenaPeekCell.csd,Text_playerDesc,玩家：,,/_resourceNode/BG/_nodePlayer1/Text_playerDesc,da34263eaaed1308a201383bd23b026f,arena/PopupArenaPeekCell.csd,,
arena,PopupArenaPeekCell.csd,Text_PlayerName,暗黑逗逼邱莹莹,,/_resourceNode/BG/_nodePlayer1/Text_PlayerName,da34263eaaed1308a201383bd23b026f,arena/PopupArenaPeekCell.csd,1,
arena,PopupArenaPeekCell.csd,Text_playerDesc,玩家：,,/_resourceNode/BG/_nodePlayer2/Text_playerDesc,da34263eaaed1308a201383bd23b026f,arena/PopupArenaPeekCell.csd,,
arena,PopupArenaPeekCell.csd,Text_PlayerName,元素樊胜美,,/_resourceNode/BG/_nodePlayer2/Text_PlayerName,da34263eaaed1308a201383bd23b026f,arena/PopupArenaPeekCell.csd,1,
arena,PopupArenaReportCell.csd,_textPlayerName,村长嫡长子狗娃,,/_resourceNode/_textPlayerName,1f073ad4b9fc9aaf50827f990ae16bb9,arena/PopupArenaReportCell.csd,1,
arena,PopupArenaReportCell.csd,_textBattleDesc,（连战5次）,,/_resourceNode/_textBattleDesc,1f073ad4b9fc9aaf50827f990ae16bb9,arena/PopupArenaReportCell.csd,1,
arena,PopupArenaReportCell.csd,_textRankDesc,排名,,/_resourceNode/_rankNode/_textRankDesc,1f073ad4b9fc9aaf50827f990ae16bb9,arena/PopupArenaReportCell.csd,1,
arena,PopupArenaSweepCell.csd,_textTitle,第 3 次战斗,,/_resourceNode/_panelNormal/_textTitle,a2f53df37f9633d2a1ee719355432604,arena/PopupArenaSweepCell.csd,1,
arena,PopupArenaSweepCell.csd,Text_1,奖励：,,/_resourceNode/_panelNormal/_commonInfo1/Text_1,a2f53df37f9633d2a1ee719355432604,arena/PopupArenaSweepCell.csd,,
arena,PopupArenaAward.csd,_textMyRankDesc,我的最高排名：,,/Panel_root/_textMyRankDesc,3e40703e30b310d61d7b0ab42e426224,arena/PopupArenaAward.csd,,
arena,PopupArenaAward.csd,_textRankDesc,排名,,/Panel_root/Panel_line/_textRankDesc,3e40703e30b310d61d7b0ab42e426224,arena/PopupArenaAward.csd,,
arena,PopupArenaAward.csd,_textAwardDesc,奖励,,/Panel_root/Panel_line/_textAwardDesc,3e40703e30b310d61d7b0ab42e426224,arena/PopupArenaAward.csd,,
arena,ArenaHeroAvatar.csd,_textUserName,玩家名称呵呵,,/Node_platform/top_info_panel/_textUserName,4dda816278b76d280507412914ca2ac3,arena/ArenaHeroAvatar.csd,1,
arena,ArenaHeroAvatar.csd,_textPowerDesc,战力:,,/Node_platform/top_info_panel/_textPowerDesc,4dda816278b76d280507412914ca2ac3,arena/ArenaHeroAvatar.csd,,
arena,ArenaHeroAvatar.csd,_textPowerValue,2106万,,/Node_platform/top_info_panel/_textPowerValue,4dda816278b76d280507412914ca2ac3,arena/ArenaHeroAvatar.csd,1,
arena,ArenaHeroAvatar.csd,Text,扫荡,,/Node_platform/_btnSweep/Text,4dda816278b76d280507412914ca2ac3,arena/ArenaHeroAvatar.csd,,
arena,ArenaHeroAvatar.csd,Text_self,自己,,/Node_platform/_imageSelf/Text_self,4dda816278b76d280507412914ca2ac3,arena/ArenaHeroAvatar.csd,,
arena,ArenaView.csd,Text_title_my_rank,我的排名：,,/_panelDesign/_panelRtMid/Text_title_my_rank,efe714c6937d1e62197392f219abda41,arena/ArenaView.csd,,
arena,ArenaView.csd,Text_title_award,挑战次数：,,/_panelDesign/_panelRtMid/Text_title_award,efe714c6937d1e62197392f219abda41,arena/ArenaView.csd,,
arena,PopupArenaRankCell.csd,Text_rank_award,排名奖励,,/_resourceNode/root/Text_rank_award,7678e73e692bdf86d5613db429782353,arena/PopupArenaRankCell.csd,,
arena,PopupArenaRankCell.csd,_textPower,9527万,,/_resourceNode/root/_textPower,7678e73e692bdf86d5613db429782353,arena/PopupArenaRankCell.csd,1,
arena,PopupArenaRankCell.csd,_textPlayerName,暗黑逗逼邱莹莹,,/_resourceNode/root/Node_rank/_textPlayerName,7678e73e692bdf86d5613db429782353,arena/PopupArenaRankCell.csd,1,
arena,ArenaFightStartName.csd,_playerName,玩家名称,,/Panel_62/Panel_129/_playerName,1bbc8e815bab6ebaf4615c477877ecca,arena/ArenaFightStartName.csd,1,
arena,PopupArenaReport.csd,Text_battle_report_desc,战报记录：,,/Panel_root/Text_battle_report_desc,f629175c2f7ffb5cf0c507def2eae431,arena/PopupArenaReport.csd,,
arena,PopupArenaReport.csd,_titleName,敌方武将,,/Panel_root/_titleBG/_titleName,f629175c2f7ffb5cf0c507def2eae431,arena/PopupArenaReport.csd,,
arena,PopupArenaReport.csd,_titleChapter,我的战况,,/Panel_root/_titleBG/_titleChapter,f629175c2f7ffb5cf0c507def2eae431,arena/PopupArenaReport.csd,,
complexrank,ComplexRankItemCell.csd,Text_guildName,第一军团散团,,/_resourceNode/Node_normal/Text_guildName,731b8eb98f9384341632dfa7aa48d3df,complexrank/ComplexRankItemCell.csd,1,
complexrank,ComplexRankItemCell.csd,Text_guildName,第一军团散团,,/_resourceNode/Node_group/Text_guildName,731b8eb98f9384341632dfa7aa48d3df,complexrank/ComplexRankItemCell.csd,1,
complexrank,ComplexRankItemCell.csd,Text_guild_num_des,成员数：,,/_resourceNode/Node_group/Text_guild_num_des,731b8eb98f9384341632dfa7aa48d3df,complexrank/ComplexRankItemCell.csd,,
complexrank,ComplexRankItemCell.csd,Text_guild_player_des,团长：,,/_resourceNode/Node_group/Text_guild_player_des,731b8eb98f9384341632dfa7aa48d3df,complexrank/ComplexRankItemCell.csd,,
complexrank,ComplexRankItemCell.csd,Text_guild_player,小小老大,,/_resourceNode/Node_group/Text_guild_player,731b8eb98f9384341632dfa7aa48d3df,complexrank/ComplexRankItemCell.csd,1,
complexrank,ComplexRankItemCell.csd,Image_name,总战力：,,/_resourceNode/Node_power/Image_name,731b8eb98f9384341632dfa7aa48d3df,complexrank/ComplexRankItemCell.csd,,
complexrank,ComplexRankItemCell.csd,Image_name,等级：,,/_resourceNode/Node_level/Image_name,731b8eb98f9384341632dfa7aa48d3df,complexrank/ComplexRankItemCell.csd,,
complexrank,ComplexRankItemCell.csd,Image_name,总星数：,,/_resourceNode/Node_star/Image_name,731b8eb98f9384341632dfa7aa48d3df,complexrank/ComplexRankItemCell.csd,,
complexrank,ComplexRankItemCell.csd,Image_name,总星数：,,/_resourceNode/Node_tower/Image_name,731b8eb98f9384341632dfa7aa48d3df,complexrank/ComplexRankItemCell.csd,,
complexrank,ComplexRankView.csd,Text_my_rank,我的排名：,,/_panelbk/Node_mid/_listViewPanel/Node_1/Text_my_rank,5c7b87f56253b6a91c15b1db441d87c0,complexrank/ComplexRankView.csd,1,
complexrank,ComplexRankView.csd,Text_my_des,总战力：,,/_panelbk/Node_mid/_listViewPanel/Node_2/Text_my_des,5c7b87f56253b6a91c15b1db441d87c0,complexrank/ComplexRankView.csd,1,
hero,PopupHeroDetail.csd,_hasText,已拥有,,/Panel_root/_hasText,5820aa766ae034fbddd94e8ee37a6705,hero/PopupHeroDetail.csd,1,
hero,PopupHeroDetail.csd,_textTitle,武将详情,,/Panel_root/Image_bg_all/Image_1/_textTitle,5820aa766ae034fbddd94e8ee37a6705,hero/PopupHeroDetail.csd,,
hero,HeroDetailWeaponModule.csd,_textLevel,进阶等级：x级,,/_node/_textLevel,b85e7e0e473563eb0fd8fd7b1a42cf89,hero/HeroDetailWeaponModule.csd,1,
hero,HeroDetailWeaponModule.csd,_textName,名字,,/_node/_textName,b85e7e0e473563eb0fd8fd7b1a42cf89,hero/HeroDetailWeaponModule.csd,1,
hero,HeroKarmaCellIcon.csd,TextName,名字,,/Panel_1/TextName,212712249f5cd213f34769842ea43c8a,hero/HeroKarmaCellIcon.csd,1,
hero,HeroKarmaCell.csd,_textTitle1,生命上册,,/_resourceNode/_item1/_imageTitle1/_textTitle1,93fac004297f759b1e6d7f0eef3f22b4,hero/HeroKarmaCell.csd,1,
hero,HeroKarmaCell.csd,_textTitle2,生命上册,,/_resourceNode/_item2/_imageTitle2/_textTitle2,93fac004297f759b1e6d7f0eef3f22b4,hero/HeroKarmaCell.csd,1,
hero,HeroKarmaCell.csd,_textTitle3,生命上册,,/_resourceNode/_item3/_imageTitle3/_textTitle3,93fac004297f759b1e6d7f0eef3f22b4,hero/HeroKarmaCell.csd,1,
hero,HeroKarmaCellTitle.csd,TextDes,攻击加成+30%,,/Panel2/TextDes,6e48da23dd5f38d1c7478065ffe03e50,hero/HeroKarmaCellTitle.csd,1,
hero,HeroTransformView.csd,TextTip,将神兵列表中对应武将的神兵一起置换,,/_panelDesign/Node_Mid/_imageTipBg/TextTip,17af89f7ea2900b9662c62e844131487,hero/HeroTransformView.csd,,
hero,HeroTransformView.csd,TextCost,消耗：,,/_panelDesign/Node_Mid/_nodeCost/TextCost,17af89f7ea2900b9662c62e844131487,hero/HeroTransformView.csd,,
hero,HeroTrainLimitLayer.csd,_textName,关羽,,/_panelDesign/NodeMid/_textName,240e6f2fad8b4f5148d7183bc05a9d4e,hero/HeroTrainLimitLayer.csd,1,
hero,HeroTrainAwakeLayer.csd,TextLevel,觉醒等级：,,/_panelDesign/Panel_2/Panel_156/TextLevel,890921d9725890f6d04632fff775a560,hero/HeroTrainAwakeLayer.csd,,
hero,HeroTrainAwakeLayer.csd,_textOldLevel,4星7级,,/_panelDesign/Panel_2/Panel_156/_textOldLevel,890921d9725890f6d04632fff775a560,hero/HeroTrainAwakeLayer.csd,1,
hero,HeroTrainAwakeLayer.csd,_textNewLevel,4星8级,,/_panelDesign/Panel_2/Panel_156/_textNewLevel,890921d9725890f6d04632fff775a560,hero/HeroTrainAwakeLayer.csd,1,
hero,HeroTrainAwakeLayer.csd,_textCost,本次觉醒花费：,,/_panelDesign/Panel_2/Panel_26/_textCost,890921d9725890f6d04632fff775a560,hero/HeroTrainAwakeLayer.csd,1,
hero,HeroTrainAwakeLayer.csd,_textLevel,觉醒至5星0级,,/_panelDesign/Panel_1/_textLevel,890921d9725890f6d04632fff775a560,hero/HeroTrainAwakeLayer.csd,1,
hero,HeroTrainAwakeLayer.csd,_textDesc,攻击、防御、生命最大值各增加14%,,/_panelDesign/Panel_1/_textDesc,890921d9725890f6d04632fff775a560,hero/HeroTrainAwakeLayer.csd,1,
hero,BreakResultTalentDesNode.csd,TextTalentName,天赋名字:,,/Panel_3/TextTalentName,d38131bdcc2eee683a9f65a23d2b1619,hero/BreakResultTalentDesNode.csd,,
hero,BreakResultTalentDesNode.csd,TextTalentDes,天赋描述,,/Panel_3/TextTalentDes,d38131bdcc2eee683a9f65a23d2b1619,hero/BreakResultTalentDesNode.csd,,
hero,PopupBreakResult.csd,_textNewLevel,突破+8,,/_nodeTxt1/_textNewLevel,f96408919f7a13f9bf8ed87d50b1999f,hero/PopupBreakResult.csd,1,
hero,PopupBreakResult.csd,_textOldLevel,突破+7,,/_nodeTxt1/_textOldLevel,f96408919f7a13f9bf8ed87d50b1999f,hero/PopupBreakResult.csd,1,
hero,PopupTransformResult.csd,_textSrcHero,名字,,/_nodeTxt1/_textSrcHero,47afd46ee5f866d9bff0399ef73a0957,hero/PopupTransformResult.csd,1,
hero,PopupTransformResult.csd,_textTarHero,名字,,/_nodeTxt1/_textTarHero,47afd46ee5f866d9bff0399ef73a0957,hero/PopupTransformResult.csd,1,
hero,HeroTrainUpgradeLayer.csd,TextLevel,武将等级：,,/_panelDesign/Panel_2/Panel_156/TextLevel,48b57712c580dafbd2534591447dd01a,hero/HeroTrainUpgradeLayer.csd,,
hero,HeroTrainUpgradeLayer.csd,TextValue,长按道具可连续使用,,/_panelDesign/Panel_2/_panelMaterial/TextValue,48b57712c580dafbd2534591447dd01a,hero/HeroTrainUpgradeLayer.csd,,
hero,HeroTrainUpgradeLayer.csd,Text_40,"主角不在此升级
副本/游历可获得主角经验",,/_panelDesign/Panel_2/_panelLeader/Text_40,48b57712c580dafbd2534591447dd01a,hero/HeroTrainUpgradeLayer.csd,,
hero,HeroTrainUpgradeLayer.csd,_textLevel,等级71,,/_panelDesign/Panel_1/_textLevel,48b57712c580dafbd2534591447dd01a,hero/HeroTrainUpgradeLayer.csd,1,
hero,HeroTransformNode.csd,TextTip,选择置换武将,,/TextTip,7989b689e652163c6606d9668fcd0ea8,hero/HeroTransformNode.csd,1,
hero,HeroTransformNode.csd,TextNum,选择武将数量：3,,/ImageNum/TextNum,7989b689e652163c6606d9668fcd0ea8,hero/HeroTransformNode.csd,1,
hero,HeroLimitCostPanel.csd,TextTip,长按可连续使用,,/_imageBg/TextTip,17566f5bc7eea0b21addbd5cc47f0efa,hero/HeroLimitCostPanel.csd,,
hero,PopupAwakeResult.csd,_textNewLevel,突破+8,,/_nodeTxt1/_textNewLevel,4cfe9f3d4fbf84971eb8216ae7ff72ce,hero/PopupAwakeResult.csd,1,
hero,PopupAwakeResult.csd,_textOldLevel,突破+7,,/_nodeTxt1/_textOldLevel,4cfe9f3d4fbf84971eb8216ae7ff72ce,hero/PopupAwakeResult.csd,1,
hero,HeroTrainBreakLayer.csd,_textTalentTitle,解锁天赋：,,/_panelDesign/PanelShow/_nodeShow/_imageTalentBg/_textTalentTitle,178aa9a7e59eeafc30b3625f3a46f2d0,hero/HeroTrainBreakLayer.csd,,
hero,HeroTrainBreakLayer.csd,_textTalentName,破甲6,,/_panelDesign/PanelShow/_nodeShow/_imageTalentBg/_textTalentName,178aa9a7e59eeafc30b3625f3a46f2d0,hero/HeroTrainBreakLayer.csd,1,
hero,HeroTrainBreakLayer.csd,TextLevel,突破等级：,,/_panelDesign/Panel_2_0/Panel_156/TextLevel,178aa9a7e59eeafc30b3625f3a46f2d0,hero/HeroTrainBreakLayer.csd,,
hero,PopupLimitDetail.csd,_textName1,名字,,/PanelBg/Image_319/_textName1,8c825a9977a9dbb6e09f9b816675cb0a,hero/PopupLimitDetail.csd,1,
hero,PopupLimitDetail.csd,_textName2,名字,,/PanelBg/Image_319_0/_textName2,8c825a9977a9dbb6e09f9b816675cb0a,hero/PopupLimitDetail.csd,1,
hero,HeroDetailJointModule.csd,_textName1,名字,,/_panelBg/_textName1,76349ca16b2450a5aa78dbedf0c4e7b4,hero/HeroDetailJointModule.csd,1,
hero,HeroDetailJointModule.csd,_textName2,名字,,/_panelBg/_textName2,76349ca16b2450a5aa78dbedf0c4e7b4,hero/HeroDetailJointModule.csd,1,
hero,HeroDetailJointModule.csd,_textDesc,同时出战可激活合击，由主将施放！,,/_panelBg/_textDesc,76349ca16b2450a5aa78dbedf0c4e7b4,hero/HeroDetailJointModule.csd,1,
hero,PopupAwakePreviewCell.csd,Text1,拥有：,,/_resourceNode/_icon1/Text1,89182257a34d595c9521f2423f0315ac,hero/PopupAwakePreviewCell.csd,,
