﻿﻿﻿文件夹,文件名,控件名,控件文本,Key,控件路径,md5,文件路径
common,PopupLogin.csd,txt_user,用户：,editor.common.35,/holder/txt_user,b0693b3e1c377cfd9dd5f4a49bc33ed1,common/PopupLogin.csd
common,CommonButtonDelete.csd,Text,中按钮,editor.common.10,/Text,ad00d8dd9d2456cc6829a241ddd9eeba,common/CommonButtonDelete.csd
common,CommonItemListExchangeNode.csd,NodeOr,或,editor.common.36,/ScrollViewSrc/NodeOr,40ce81c36b30617ef1ac4c360093e1f3,common/CommonItemListExchangeNode.csd
common,CommonButtonLevel0Normal.csd,Text,一级,,/Text,9fb46e15e78ee8bf6be2f9579084c374,common/CommonButtonLevel0Normal.csd
common,CommonButtonDelete2.csd,Text,中按钮,editor.common.10,/Text,4f5c1c0f269f1ba2d442d0e02870ba1c,common/CommonButtonDelete2.csd
common,PopupSelectRewardTab.csd,_labelTips,请在以下三个奖励中选取一个,editor.common.37,/_commonNodeBk/_labelTips,92df72f45759d1b6a20687b0a4ea02d6,common/PopupSelectRewardTab.csd
common,PopupSelectRewardTab.csd,_textChoose,以上奖励中选取一种,editor.common.38,/_commonNodeBk/Node_select_bg/_textChoose,92df72f45759d1b6a20687b0a4ea02d6,common/PopupSelectRewardTab.csd
common,PopupHandBookCell.csd,Text_num_desc,数量：,editor.handbook.1,/_nodePos/Text_num_desc,c307546c85158339f9ce4d95173a9cfe,common/PopupHandBookCell.csd
common,PopupHandBookCell.csd,_textHeroType,紫  将,,/_nodePos/_topImage/_textHeroType,c307546c85158339f9ce4d95173a9cfe,common/PopupHandBookCell.csd
common,CommonButtonSwitchLevel4.csd,Text,一级,,/Text,1679324aa28e01de81ad746d872167cc,common/CommonButtonSwitchLevel4.csd
common,CommonPopupStageDetailBG.csd,TextDrop,概率掉落：,,/TextDrop,0b1fb7e8ded7baaab2eb1491d6ad0040,common/CommonPopupStageDetailBG.csd
common,CommonPopupStageDetailBG.csd,TextStamina,消耗体力：,editor.stage.8,/TextBG/TextStamina,0b1fb7e8ded7baaab2eb1491d6ad0040,common/CommonPopupStageDetailBG.csd
common,CommonPopupStageDetailBG.csd,TextReward,通关获得：,editor.stage.9,/TextBG2/TextReward,0b1fb7e8ded7baaab2eb1491d6ad0040,common/CommonPopupStageDetailBG.csd
common,CommonPopupStageDetailBG.csd,Text_title,关羽入侵,,/LabelBG/Text_title,0b1fb7e8ded7baaab2eb1491d6ad0040,common/CommonPopupStageDetailBG.csd
common,CommonTabGroupHorizon.csd,Text_desc,二级页签,,/Panel_tab/Text_desc,0281a3516ec20534e34354e0d70b4807,common/CommonTabGroupHorizon.csd
common,CommonLevelUpAttr.csd,Text_desc,等  级：,,/Panel_root/Node_left/Text_desc,7fdc984f0ea2fdf79e54d94241224cdc,common/CommonLevelUpAttr.csd
common,PopupHelpInfoTitleCell.csd,_text,积分机制：,,/_resourceNode/_text,3e7389e99be063e2fff97d9723329101,common/PopupHelpInfoTitleCell.csd
common,CommonButtonLevel2Highlight.csd,Text,中按钮,editor.common.10,/Text,6becd26e0ec4840982d6ef102a660669,common/CommonButtonLevel2Highlight.csd
common,CommonActivityCell.csd,Title,所有装备（24件）强化到10级,,/Title,ee275744e4e36ee00a273b644083269f,common/CommonActivityCell.csd
common,CommonActivityCell.csd,TextDiscount,5.5折,,/ImageDiscount/TextDiscount,ee275744e4e36ee00a273b644083269f,common/CommonActivityCell.csd
common,CommonInstrumentName.csd,TextName,名字+7,,/TextName,40ef5b61d5cb48952e3ae010f4811ee3,common/CommonInstrumentName.csd
common,CommonVerticalText.csd,Text,一二三四五六七八,,/Text,b0e162eb5c27e208369e6e42fbb779b0,common/CommonVerticalText.csd
common,PopupItemGuider.csd,_itemName,吴子,,/Panel_bk/_itemName,e1cf206f9c6e5550a0604a38df0030d3,common/PopupItemGuider.csd
common,PopupItemGuider.csd,_textTitleOwn,当前拥有：,editor.common.5,/Panel_bk/_textTitleOwn,e1cf206f9c6e5550a0604a38df0030d3,common/PopupItemGuider.csd
common,PopupItemGuider.csd,_itemDesc,超级牛逼体力丹，使用后可获得25点体力！,,/Panel_bk/_scrollView/_itemDesc,e1cf206f9c6e5550a0604a38df0030d3,common/PopupItemGuider.csd
common,PopupItemGuider.csd,Text_no_items,暂无获取途径,,/Panel_bk/_fileNodeEmpty/ImageNoTimes/Text_no_items,e1cf206f9c6e5550a0604a38df0030d3,common/PopupItemGuider.csd
common,CommonPriceShowInfo.csd,Text_title,现价：,editor.day7activity.2,/Text_title,fefa13e02b4a5ef5c2dafb288ff758e0,common/CommonPriceShowInfo.csd
common,PopupSystemAlert.csd,_itemNoShow,本次登录不再提示,editor.common.14,/Panel_bk/_itemNoShow,9b1290108fb78279f3fd0f84847d7900,common/PopupSystemAlert.csd
common,CommonPowerUpButton.csd,String_Title,精英副本,editor.chapter.3,/Image_Touch/String_Title,aed640a6c3158f0eb23f65e2020704cf,common/CommonPowerUpButton.csd
common,CommonListCellBase.csd,TextName,名字+7,,/Panel/TextName,78f2c2bc39b6ff9e90c073d2e8e24ed7,common/CommonListCellBase.csd
common,CommonContinueNode.csd,Text_continue_desc,点击屏幕继续,editor.common.39,/Text_continue_desc,73b8e934544841aee64068fea95673e2,common/CommonContinueNode.csd
common,PopupChooseInstrumentCell.csd,_textHeroName1,名字,,/_resourceNode/_item1/_textHeroName1,fd534efee819d6553b60616dd8fcca27,common/PopupChooseInstrumentCell.csd
common,PopupChooseInstrumentCell.csd,_textHeroName2,名字,,/_resourceNode/_item2/_textHeroName2,fd534efee819d6553b60616dd8fcca27,common/PopupChooseInstrumentCell.csd
common,PopupSelectRewardTabNum.csd,_labelTips,请在以下三个奖励中选取一个,editor.common.37,/_commonNodeBk/_labelTips,03aa17ff5be98c6e4b7a46a91d81497c,common/PopupSelectRewardTabNum.csd
common,CommonCheckBoxHintToRight.csd,TextNoShow,自动同意入队申请,,/TextNoShow,142032d7adcfb0f64ef3045fe22a8a74,common/CommonCheckBoxHintToRight.csd
common,CommonAvatarName.csd,TextName,名字+7,,/TextName,2543a33aa289d8aa2586b178b5229192,common/CommonAvatarName.csd
common,CommonImageButtonLevel1Highlight.csd,Text,观  看,editor.common.40,/Text,400bf3379bf8ff4479d7adfe8ae8a3d9,common/CommonImageButtonLevel1Highlight.csd
common,PopupPropInfo.csd,_textName,二级精炼石,,/_nodeBg/_textName,b64720481d48616a468635d3a22cefdf,common/PopupPropInfo.csd
common,CommonButtonSwitchLevel2.csd,Text,中按钮,editor.common.10,/Text,0e89b2b62433115974013aa62dab272f,common/CommonButtonSwitchLevel2.csd
common,PopupDailyTask.csd,_itemName,道具名称品质色,,/Panel_info/Panel_top/_itemName,e988f88a589b5182bd9f8e1f311632a3,common/PopupDailyTask.csd
common,PopupDailyTask.csd,_itemOwnerDesc,拥有：,editor.common.13,/Panel_info/Panel_top/_itemOwnerDesc,e988f88a589b5182bd9f8e1f311632a3,common/PopupDailyTask.csd
common,CommonPriceDiscountInfo2.csd,Text_title,现价：,editor.day7activity.2,/Text_title,a4a54229a38f795b72cce4ca79ed81f2,common/CommonPriceDiscountInfo2.csd
common,CommonButtonSwitchLevel0.csd,Text,一级,,/Text,d2d262ec5da1e06550415aeca8d2f260,common/CommonButtonSwitchLevel0.csd
common,PopupAdvance.csd,_textOldName,英雄嘿嘿,,/_textOldName,796d3f92ad373f4cc8809c7f28aad759,common/PopupAdvance.csd
common,PopupAdvance.csd,_textNewName,英雄嘿嘿+1,,/_textNewName,796d3f92ad373f4cc8809c7f28aad759,common/PopupAdvance.csd
common,PromptSilverNode.csd,Text_crt,暴击X3,,/Text_crt,f2ccac7619aa77fe74a85f0b70dcd48b,common/PromptSilverNode.csd
common,PopupInputSecretKey.csd,_textHint,您正在登录非公开服务器，渠道测试专员请联系商务获取访问密码，游卡测试人员请联系您的主管，玩家看到此界面请联系客服。,editor.common.41,/Panel_bk/_textHint,7a9b7165a62110fcb8bf15b700a2612e,common/PopupInputSecretKey.csd
common,CommonRewardListNode.csd,NodeOr,或,editor.common.36,/NodeOr,fb2ac954fd6fad93576483f6c5bf881d,common/CommonRewardListNode.csd
common,CommonButtonLevel4Highlight.csd,Text,一级,,/Text,cfe895d894ed901314751e09475589cb,common/CommonButtonLevel4Highlight.csd
common,CommonHeroName.csd,TextName,名字+7,,/TextName,1cc66f4441a921725aabd38d38926f11,common/CommonHeroName.csd
common,CommonButtonSwitchLevel1.csd,Text,一级,,/Text,636cfa9faff534574fffe0b0091b6c47,common/CommonButtonSwitchLevel1.csd
common,CommonFullScreenTitle.csd,TextTitle,道  具,,/TextTitle,9cf57b0beefccddb73b0b437b7251a4d,common/CommonFullScreenTitle.csd
common,CommonMainMenu.csd,Text,文字,,/Node_root/Text,51f0386d8ce1f062c0c585215906c09e,common/CommonMainMenu.csd
common,PopupItemUse.csd,_textTips,精力不够，请使用精力丹补补吧！,editor.common.15,/Panel_info/_textTips,16d9b37322dfed61fe8fa41a9dca4227,common/PopupItemUse.csd
common,PopupItemUse.csd,_itemName,武器精炼石二段,,/Panel_info/Node_item/_itemName,16d9b37322dfed61fe8fa41a9dca4227,common/PopupItemUse.csd
common,PopupItemUse.csd,_itemOwnerDesc,当前拥有：,editor.common.5,/Panel_info/Node_item/_itemOwnerDesc,16d9b37322dfed61fe8fa41a9dca4227,common/PopupItemUse.csd
common,CommonSelectNumNode.csd,Text_batch_use,批量选择：,,/Panel_addInfo/Text_batch_use,271cd2c335f5bc2a45b0ad88f85f9f1e,common/CommonSelectNumNode.csd
common,CommonPriceDiscountInfo3.csd,Text_title,现价：,editor.day7activity.2,/Text_title,3fd5d66d729e2cb2067a97ed6853f3a7,common/CommonPriceDiscountInfo3.csd
common,PopupReward.csd,_textDetail,达到6星可领取,,/_commonNodeBk/_textDetail,68194c16d8f3fab8132ff8a69a538dff,common/PopupReward.csd
avatarShop,PopupAvatarShopBuyConfirm.csd,_textName,【黄月英变身卡】,,/_textName,ad9d317980bae70f9fa9eb8a5a0efc6e,avatarShop/PopupAvatarShopBuyConfirm.csd
avatarShop,PopupAvatarShopBuyConfirm.csd,_textDes,玩家等级到达60级以后可以使用变身卡,,/_textDes,ad9d317980bae70f9fa9eb8a5a0efc6e,avatarShop/PopupAvatarShopBuyConfirm.csd
avatarShop,AvatarShopView.csd,Text_43,变身卡商店剩余时间：,editor.avatarShop.1,/Node_Mid/Text_43,0066580ebe14bd07c60df6e3b01b5088,avatarShop/AvatarShopView.csd
avatarShop,AvatarShopCellNode.csd,TextHeroName,名字,,/Panel_Bg/TextHeroName,f28c08aed051487eb078022b5c0252d2,avatarShop/AvatarShopCellNode.csd
avatarShop,AvatarShopCellNode.csd,TextOr,或,editor.common.36,/Panel_Bg/Resource2/TextOr,f28c08aed051487eb078022b5c0252d2,avatarShop/AvatarShopCellNode.csd
seasonSport,PopupRecentReportView.csd,Text_17,战斗场次：,editor.seasonSport.1,/Panel_center/Panel_own/Text_17,d5bad2c340a29fb6c056c6f4d964438a,seasonSport/PopupRecentReportView.csd
seasonSport,PopupRecentReportView.csd,Text_20,赛季胜率：,editor.seasonSport.2,/Panel_center/Panel_own/Text_20,d5bad2c340a29fb6c056c6f4d964438a,seasonSport/PopupRecentReportView.csd
seasonSport,PopupRecentReportView.csd,_textPlayerName,蛇皮皮大王,,/Panel_center/Panel_own/_textPlayerName,d5bad2c340a29fb6c056c6f4d964438a,seasonSport/PopupRecentReportView.csd
seasonSport,PopupOwnFightReportView.csd,Text_15,对战玩家,editor.seasonSport.3,/Panel_center/Image_52/Text_15,af7438ce889887d2c0abeab2fcee5b6b,seasonSport/PopupOwnFightReportView.csd
seasonSport,PopupOwnFightReportView.csd,Text_15_0,时间,editor.seasonSport.4,/Panel_center/Image_52/Text_15_0,af7438ce889887d2c0abeab2fcee5b6b,seasonSport/PopupOwnFightReportView.csd
seasonSport,PopupOwnFightReportView.csd,Text_15_1,战况,editor.seasonSport.5,/Panel_center/Image_52/Text_15_1,af7438ce889887d2c0abeab2fcee5b6b,seasonSport/PopupOwnFightReportView.csd
seasonSport,MatchSuccessPlayerInfoPanel.csd,_playerOwnName,毒嘴大猪蹄子,,/_ownPanel/_playerOwnName,03fd1d9ad6c2aca4b0a2d9b20af909d5,seasonSport/MatchSuccessPlayerInfoPanel.csd
seasonSport,MatchSuccessPlayerInfoPanel.csd,_playerOtherName,尔晴复仇记,,/_otherPanel/_playerOtherName,03fd1d9ad6c2aca4b0a2d9b20af909d5,seasonSport/MatchSuccessPlayerInfoPanel.csd
seasonSport,PopupSeasonRankView.csd,Text_64,我的排名：,editor.siege.13,/Panel_center/Panel_ownInfo/Text_64,3529d90a9a1a6bb5ff5c0c1d52fc3457,seasonSport/PopupSeasonRankView.csd
seasonSport,PopupBattleReportView.csd,_textInherit,恭喜您，上赛季段位继承完毕,editor.seasonSport.6,/Panel_Common/_imageInHerit/_textInherit,8b63c5da9bb0c0b86670bfacb5e047bd,seasonSport/PopupBattleReportView.csd
seasonSport,RecentReportCell.csd,_textOwnName1,蛇皮皮大王,,/_resource/_imageBack/Panel_left/Image_9/_textOwnName1,ba865cec964d836ee0f534143c2db678,seasonSport/RecentReportCell.csd
seasonSport,RecentReportCell.csd,_textOwnName2,蛇皮皮大王,,/_resource/_imageBack/Panel_right/Image_9/_textOwnName2,ba865cec964d836ee0f534143c2db678,seasonSport/RecentReportCell.csd
seasonSport,OwnFightReportCell.csd,_textTimeAgo,30分钟前,,/_resource/_textTimeAgo,ab8dc67bc02ae5562d64f69697812028,seasonSport/OwnFightReportCell.csd
seasonSport,OwnFightReportCell.csd,_textOwnName,梅不梅,,/_resource/Panel_left/Image_9/_textOwnName,ab8dc67bc02ae5562d64f69697812028,seasonSport/OwnFightReportCell.csd
seasonSport,OwnFightReportCell.csd,Text_175,查看,editor.seasonSport.7,/_resource/_btnLook/Text_175,ab8dc67bc02ae5562d64f69697812028,seasonSport/OwnFightReportCell.csd
seasonSport,SeasonSportView.csd,_textSeasonTime,本赛季时间: ,,/Panel_Top/Panel_13/_textSeasonTime,3849e22db874ba2f33a021fc777d715e,seasonSport/SeasonSportView.csd
seasonSport,SeasonSportView.csd,_textRemaining,本时段剩余时间：,,/Panel_Top/Panel_5/_textRemaining,3849e22db874ba2f33a021fc777d715e,seasonSport/SeasonSportView.csd
seasonSport,SeasonSportView.csd,Text_SeasonRewards,当前段位奖励,editor.seasonSport.8,/_panelBottom/Text_SeasonRewards,3849e22db874ba2f33a021fc777d715e,seasonSport/SeasonSportView.csd
seasonSport,PopupSeasonRewardsTip.csd,_textDanRewards2,最强王者段位奖励,editor.seasonSport.9,/_panelSeason/_textDanRewards2,ebc979ed87e0cdc741f1c4793d3f0fc5,seasonSport/PopupSeasonRewardsTip.csd
seasonSport,PopupSeasonRewardsTip.csd,Text_3,赛季结束可领取,editor.seasonSport.10,/_panelSeason/Text_3,ebc979ed87e0cdc741f1c4793d3f0fc5,seasonSport/PopupSeasonRewardsTip.csd
seasonSport,PopupSeasonRewardsTip.csd,Text_4,赛季排名称号奖励,editor.seasonSport.11,/_panelSeason/Text_4,ebc979ed87e0cdc741f1c4793d3f0fc5,seasonSport/PopupSeasonRewardsTip.csd
seasonSport,PopupSeasonRewardsTip.csd,_textDanRewards1,最强王者段位奖励,editor.seasonSport.9,/_panelNewSeason/_textDanRewards1,ebc979ed87e0cdc741f1c4793d3f0fc5,seasonSport/PopupSeasonRewardsTip.csd
seasonSport,PopupSeasonRewardsTip.csd,Text_3,赛季结束可领取,editor.seasonSport.10,/_panelNewSeason/Text_3,ebc979ed87e0cdc741f1c4793d3f0fc5,seasonSport/PopupSeasonRewardsTip.csd
seasonSport,PopupSeasonDailyRewards.csd,Text_15,奖励每日0点重置,editor.seasonSport.13,/Panel_center/Image_16/Text_15,e22fc4fdf36c270f33f22b258a4a205e,seasonSport/PopupSeasonDailyRewards.csd,,
seasonSport,SeasonDailyRewardsCell.csd,_textItemName,道具名称,,/_resource/_textItemName,490172df896fd06c7fb419e093f0d804,seasonSport/SeasonDailyRewardsCell.csd
official,PopupOfficialRankUp.csd,_textAddPlayerJoint,攻击下册-攻击加成+45%,,/Panel_root/_textAddPlayerJoint,649fbfb40d1b8b0229257d10d0801f88,official/PopupOfficialRankUp.csd
official,PopupOfficialRankUp.csd,_textRankMax,已达到最高官衔,editor.official.1,/Panel_root/_textRankMax,649fbfb40d1b8b0229257d10d0801f88,official/PopupOfficialRankUp.csd
official,PopupOfficialRankUp.csd,Text_cost_item1,所需战力：,editor.official.2,/Panel_root/_textNodeRes/_resItem1/Text_cost_item1,649fbfb40d1b8b0229257d10d0801f88,official/PopupOfficialRankUp.csd
official,PopupOfficialRankUp.csd,Text_cost_item2,名将令：,editor.official.3,/Panel_root/_textNodeRes/_resItem2/Text_cost_item2,649fbfb40d1b8b0229257d10d0801f88,official/PopupOfficialRankUp.csd
official,PopupOfficialRankUp.csd,Text_cost_item3,刺史印：,editor.official.4,/Panel_root/_textNodeRes/_resItem3/Text_cost_item3,649fbfb40d1b8b0229257d10d0801f88,official/PopupOfficialRankUp.csd
official,PopupOfficialRankUp.csd,Text_11_4,晋升条件,editor.official.5,/Panel_root/_conditionTitle/Text_11_4,649fbfb40d1b8b0229257d10d0801f88,official/PopupOfficialRankUp.csd
official,PopupOfficialRankUpResult.csd,_textAddPlayerJoint,攻击下册-攻击加成+45%,,/_panelTouch/_textAddPlayerJoint,8a0c30f828b5dacc2e8fa270a111ee1d,official/PopupOfficialRankUpResult.csd
official,PopupOfficialRankUpAttrNode.csd,Text_name,战    力,editor.official.6,/Panel_attr/Text_name,f5bf82cabf449fc50cdf10904578d7b6,official/PopupOfficialRankUpAttrNode.csd
silkbag,PopupSilkbagDetailEx.csd,_textTitle,锦囊详情,editor.silkbag.1,/_panelRoot/Image_bg_all/Image_1/_textTitle,49e4302d715cda355dc75d25f750f743,silkbag/PopupSilkbagDetailEx.csd
silkbag,PopupSilkbagDetailEx.csd,_textEmptyTip,此锦囊适用所有武将,editor.silkbag.2,/_panelRoot/NodeRight/_nodeEmpty/_textEmptyTip,49e4302d715cda355dc75d25f750f743,silkbag/PopupSilkbagDetailEx.csd
silkbag,PopupSilkbagDetailEx.csd,_textDes,技能攻击目标越少，技能攻击目标越少，技能攻击目标越少，技能攻击目标越少，技能攻击目标越少。,,/_panelRoot/NodeLeft/_textDes,49e4302d715cda355dc75d25f750f743,silkbag/PopupSilkbagDetailEx.csd
silkbag,SilkbagListCell.csd,_textName,名字+7,,/_resourceNode/_textName,652d4290fccd03adde8334351e7b1b7f,silkbag/SilkbagListCell.csd
silkbag,SilkbagListCell.csd,_textHeroName,名字,,/_resourceNode/_textHeroName,652d4290fccd03adde8334351e7b1b7f,silkbag/SilkbagListCell.csd
silkbag,SilkbagView.csd,Text_12,详情,editor.silkbag.3,/_panelDesign/Image_41/Image_131/_buttonDetail/Text_12,91c32a6a45f5c0d613602fa31fa7b76f,silkbag/SilkbagView.csd
silkbag,SilkbagView.csd,_textHeroName,名字,,/_panelDesign/Image_41/Image_131/_silkbagPanel/_nodeHero/_textHeroName,91c32a6a45f5c0d613602fa31fa7b76f,silkbag/SilkbagView.csd
silkbag,SilkbagDetailCell.csd,_textName,【锦囊名称】（唯一）,,/_resourceNode/_textName,2886d54a11688857935a7c87436b8c6e,silkbag/SilkbagDetailCell.csd
silkbag,SilkbagIcon.csd,_textName,曹操锦囊,,/_imageText_0/_textName,4c703bfff19e601d600b5cd37274504e,silkbag/SilkbagIcon.csd
silkbag,SilkbagIcon.csd,_textDes,技能描述,,/_imageText/_textDes,4c703bfff19e601d600b5cd37274504e,silkbag/SilkbagIcon.csd
silkbag,SilkbagDetailExCell.csd,_textName,名称,editor.friend.4,/_resourceNode/_textName,7264b39a0603750167ea9fcf5185e21c,silkbag/SilkbagDetailExCell.csd
territory,TerritoryCityNode.csd,_textCityName,许昌城,,/_panelContainer/_textCityName,63d02dab516c82b640a548e973af8e8f,territory/TerritoryCityNode.csd
territory,TerritoryCityNode.csd,_textStateName,收获奖励,,/_panelContainer/_imageStateBk/_textStateName,63d02dab516c82b640a548e973af8e8f,territory/TerritoryCityNode.csd
territory,PopupTerritoryRiotInfoCell.csd,_textCondition,剩余： 02:02:22,,/_resourceNode/_textCondition,e7f8b3ceff4cb95c49be1a57a17f4178,territory/PopupTerritoryRiotInfoCell.csd
territory,PopupTerritoryRiotInfoCell.csd,_textCityName,赤壁：,,/_resourceNode/Panel_title/_textCityName,e7f8b3ceff4cb95c49be1a57a17f4178,territory/PopupTerritoryRiotInfoCell.csd
territory,PopupTerritoryRiotInfoCell.csd,_textRiotName,二级暴动,,/_resourceNode/Panel_title/_textRiotName,e7f8b3ceff4cb95c49be1a57a17f4178,territory/PopupTerritoryRiotInfoCell.csd
territory,PopupTerritoryPatrol.csd,_textHeroTopDesc,黑山匪入侵,,/Panel_root/_imageLeftHero/_textHeroTopDesc,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryPatrol.csd,_textCityName,建邺城,,/Panel_root/_imageLeftHero/Image_9/_textCityName,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryPatrol.csd,_textHeroBottom,巡逻中         ,,/Panel_root/_imageLeftHero/_nodeHeroBottom/_textHeroBottom,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryPatrol.csd,Text_addHero,点击添加巡逻武将,editor.territory.1,/Panel_root/_imageLeftHero/_imageAdd/Text_addHero,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryPatrol.csd,_textCityDesc,        城池简介城池简介城池简介简介城池简介城池简介城池简介城池简介简介城池简介城池简介城池简介城池简介简介城池简介城池简介城池简介城池简介简介城池简介,,/Panel_root/_imageRightDetail/_textCityDesc,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryPatrol.csd,_textStateDes,巡逻中,,/Panel_root/_nodeNormal/_textStateDes,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryPatrol.csd,_textPowerDesc,推荐战力：,editor.tower.2,/Panel_root/_nodeNormal/_textPowerDesc,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryPatrol.csd,_textPower,2222万,,/Panel_root/_nodeNormal/_textPower,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryPatrol.csd,Text_Process,叛乱剩余时间 : ,editor.territory.2,/Panel_root/_nodeNormal/_nodeRoitTime/Text_Process,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryPatrol.csd,_checkBoxText1,巡逻4小时,,/Panel_root/_nodePatrol/Node_1/_checkBoxText1,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryPatrol.csd,_checkBoxText2,巡逻4小时,,/Panel_root/_nodePatrol/Node_2/_checkBoxText2,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryPatrol.csd,_checkBoxText3,巡逻4小时,,/Panel_root/_nodePatrol/Node_3/_checkBoxText3,a7f35cd96bc00968446b1d4c45cd0884,territory/PopupTerritoryPatrol.csd
territory,PopupTerritoryRiotHelpCell.csd,_textPlayerName,老司机带带我,,/_resourceNode/Node_mid/Panel_title/_textPlayerName,1982b74ca52537304046ca1fd68c0791,territory/PopupTerritoryRiotHelpCell.csd
territory,PopupTerritoryRiotHelpCell.csd,_textHelpDesc,可恶！难道我要命丧于此？,,/_resourceNode/Node_mid/Panel_help_chat/_textHelpDesc,1982b74ca52537304046ca1fd68c0791,territory/PopupTerritoryRiotHelpCell.csd
territory,PopupTerritoryRiotHelpCell.csd,_textRiotName,二级暴动,,/_resourceNode/Panel_title/_textRiotName,1982b74ca52537304046ca1fd68c0791,territory/PopupTerritoryRiotHelpCell.csd
territory,PopupTerritoryRiotInfo.csd,_textTitleDesc,每天11：50、17：50发生暴动！,editor.territory.3,/Panel_root/Panel_info/_textTitleDesc,1edaf408106a2aa7e03387d15b007bbb,territory/PopupTerritoryRiotInfo.csd
crystalShop,CrystalShopFixClient.csd,Text_free_desc,刷新时间：,editor.crystalShop.1,/Node_10/Text_free_desc,57f7648e2d0e1a59bb6275c3a5e0f281,crystalShop/CrystalShopFixClient.csd
crystalShop,CrystalShopFixClient.csd,Text_Refresh_time,每周一凌晨0点,editor.crystalShop.2,/Node_10/Text_Refresh_time,57f7648e2d0e1a59bb6275c3a5e0f281,crystalShop/CrystalShopFixClient.csd
crystalShop,CrystalChargeCell.csd,_title,所有装备（24件）强化到10级,,/_resourceNode/_title,48deb491b4ac0c9f3b047d2f997a564a,crystalShop/CrystalChargeCell.csd
crystalShop,CrystalChargeCell.csd,Text,可额外获得：,editor.crystalShop.3,/_resourceNode/_otherAward/Text,48deb491b4ac0c9f3b047d2f997a564a,crystalShop/CrystalChargeCell.csd
crystalShop,CrystalChargeShopCell.csd,_itemName1,黄盖碎片,,/_resourceNode/_item1/_itemName1,5c1587e47e41850a5b27e7a3692d9884,crystalShop/CrystalChargeShopCell.csd
crystalShop,CrystalChargeShopCell.csd,_buyDesc1,今日可买10次,,/_resourceNode/_item1/_buyDesc1,5c1587e47e41850a5b27e7a3692d9884,crystalShop/CrystalChargeShopCell.csd
crystalShop,CrystalChargeShopCell.csd,_itemName2,黄盖碎片,,/_resourceNode/_item2/_itemName2,5c1587e47e41850a5b27e7a3692d9884,crystalShop/CrystalChargeShopCell.csd
crystalShop,CrystalChargeShopCell.csd,_buyDesc2,今日可买10次,,/_resourceNode/_item2/_buyDesc2,5c1587e47e41850a5b27e7a3692d9884,crystalShop/CrystalChargeShopCell.csd
crystalShop,PopupCrystalShopItemBuy.csd,_textTips,今日剩余可购50个,,/Panel_info/_textTips,7cb4003bf960a155c98b0e9c9decf6f3,crystalShop/PopupCrystalShopItemBuy.csd
crystalShop,PopupCrystalShopItemBuy.csd,Text_ResName,总价：,editor.common.4,/Panel_info/Text_ResName,7cb4003bf960a155c98b0e9c9decf6f3,crystalShop/PopupCrystalShopItemBuy.csd
crystalShop,PopupCrystalShopItemBuy.csd,_itemName,武器精炼石二段,,/Panel_info/Node_item/_itemName,7cb4003bf960a155c98b0e9c9decf6f3,crystalShop/PopupCrystalShopItemBuy.csd
crystalShop,PopupCrystalShopItemBuy.csd,_itemOwnerDesc,当前拥有：,editor.common.5,/Panel_info/Node_item/_itemOwnerDesc,7cb4003bf960a155c98b0e9c9decf6f3,crystalShop/PopupCrystalShopItemBuy.csd
crystalShop,CrystalShopChargeClient.csd,_textDesc,每日充值到指定金额，即可免费领取水晶及奖励,,/Node_25/_textDesc,9d1529f2eaab8ea44d1a9ce1231deb0d,crystalShop/CrystalShopChargeClient.csd
pet,PetTrainStarLayer.csd,TextLevel,升星等级：,editor.pet.1,/_panelDesign/Panel_2/Panel_156/TextLevel,e64984c3623f32ace45ff9e805432c86,pet/PetTrainStarLayer.csd
pet,PetTrainStarLayer.csd,_textOldStar,4星,,/_panelDesign/Panel_2/Panel_156/_textOldStar,e64984c3623f32ace45ff9e805432c86,pet/PetTrainStarLayer.csd
pet,PetTrainStarLayer.csd,_textNewStar,4星,,/_panelDesign/Panel_2/Panel_156/_textNewStar,e64984c3623f32ace45ff9e805432c86,pet/PetTrainStarLayer.csd
pet,PetTrainStarLayer.csd,TextLevel_0,神兽全属性：,editor.pet.2,/_panelDesign/Panel_2/Panel_156/TextLevel_0,e64984c3623f32ace45ff9e805432c86,pet/PetTrainStarLayer.csd
