﻿文件夹,文件名,控件名,控件文本,Key,控件路径,md5,文件路径
groups,PopupGroupsInviteView.csd,Text_6_1,战力,editor.friend.3,/_panelBg/Image_1/ImageRoot/Text_6_1,78bad03a20958f997243cb8c7ad85b28,groups/PopupGroupsInviteView.csd
groups,PopupGroupsInviteView.csd,Text_6_2_0,军团,editor.guildAnswer.8,/_panelBg/Image_1/ImageRoot/Text_6_2_0,78bad03a20958f997243cb8c7ad85b28,groups/PopupGroupsInviteView.csd
groups,PopupGroupsSelectedView.csd,_txtTitle1,队伍目标,editor.groups.2,/_panelBg/Panel_2/Image_85/_txtTitle1,96b55754982d38bec1472320746dba2f,groups/PopupGroupsSelectedView.csd
groups,PopupGroupsSelectedView.csd,Text_1,一,editor.teamSuggest.4,/_panelBg/Panel_3/Text_1,96b55754982d38bec1472320746dba2f,groups/PopupGroupsSelectedView.csd
groups,PopupGroupsSelectedView.csd,_txtTitle2,等级限制,editor.groups.4,/_panelBg/Panel_3/Image_85/_txtTitle2,96b55754982d38bec1472320746dba2f,groups/PopupGroupsSelectedView.csd
groups,PopupUserBaseInfo.csd,Text_name,等级：,editor.playerDetail.1,/Panel_info/Node_1/Text_name,b1a338ee952e67c9111d8a06c8b38848,groups/PopupUserBaseInfo.csd
groups,PopupUserBaseInfo.csd,Text_name,战力：,editor.common.8,/Panel_info/Node_2/Text_name,b1a338ee952e67c9111d8a06c8b38848,groups/PopupUserBaseInfo.csd
groups,PopupUserBaseInfo.csd,Text_name,军团：,editor.common.9,/Panel_info/Node_3/Text_name,b1a338ee952e67c9111d8a06c8b38848,groups/PopupUserBaseInfo.csd
groups,PopupUserBaseInfo.csd,Text_value,啊啊啊啊四,,/Panel_info/Node_3/Text_value,b1a338ee952e67c9111d8a06c8b38848,groups/PopupUserBaseInfo.csd
guild,GuildAllRedPacketItemNode.csd,_userName,什么鬼,,/_resourceNode/_userName,21fccb6b7ac4a3c3cc39e54b9bfd8dcd,guild/GuildAllRedPacketItemNode.csd
guild,GuildAllRedPacketItemNode.csd,_textState,未发放,,/_resourceNode/_textState,21fccb6b7ac4a3c3cc39e54b9bfd8dcd,guild/GuildAllRedPacketItemNode.csd
guild,GuildAllRedPacketItemNode.csd,_textRedPacketName,周年庆强力豪华周卡,,/_resourceNode/_textRedPacketName,21fccb6b7ac4a3c3cc39e54b9bfd8dcd,guild/GuildAllRedPacketItemNode.csd
guild,GuildAllRedPacketItemNode.csd,_textSee,查看,editor.seasonSport.7,/_resourceNode/_textSee,21fccb6b7ac4a3c3cc39e54b9bfd8dcd,guild/GuildAllRedPacketItemNode.csd
guild,GuildCheckApplicationCell.csd,_name,我舅服你,,/_resourceNode/_name,cee3586a26472b85f714ba9a53181ff4,guild/GuildCheckApplicationCell.csd
guild,GuildCheckApplicationCell.csd,_power,85万,,/_resourceNode/_power,cee3586a26472b85f714ba9a53181ff4,guild/GuildCheckApplicationCell.csd
guild,GuildCheckApplicationCell.csd,_online,在线,editor.friend.10,/_resourceNode/_online,cee3586a26472b85f714ba9a53181ff4,guild/GuildCheckApplicationCell.csd
guild,GuildCheckApplicationNode.csd,_textTip,无人申请,editor.guild.11,/PanelBg/_textTip,8bd317f2458b779947e41acde22acc28,guild/GuildCheckApplicationNode.csd
guild,GuildCheckApplicationNode.csd,Text_6_3,成员数：,editor.complexrank.1,/PanelBg/Text_6_3,8bd317f2458b779947e41acde22acc28,guild/GuildCheckApplicationNode.csd
guild,GuildCheckApplicationNode.csd,Text_6_0,成员,editor.guildAnswer.10,/PanelBg/_imageRoot/Text_6_0,8bd317f2458b779947e41acde22acc28,guild/GuildCheckApplicationNode.csd
guild,GuildCheckApplicationNode.csd,Text_6_1,等级,editor.friend.2,/PanelBg/_imageRoot/Text_6_1,8bd317f2458b779947e41acde22acc28,guild/GuildCheckApplicationNode.csd
guild,GuildCheckApplicationNode.csd,Text_6_2,战力,editor.friend.3,/PanelBg/_imageRoot/Text_6_2,8bd317f2458b779947e41acde22acc28,guild/GuildCheckApplicationNode.csd
guild,GuildCheckApplicationNode.csd,Text_6_2_3,离线,editor.guild.12,/PanelBg/_imageRoot/Text_6_2_3,8bd317f2458b779947e41acde22acc28,guild/GuildCheckApplicationNode.csd
guild,GuildContributionBoxNode.csd,TextName,祭祀人数,editor.guild.4,/TextName,55478bffb537b36dc5b2f4dbe053f9d6,guild/GuildContributionBoxNode.csd
guild,GuildContributionItemCell.csd,_textContributionName,初级奖励,,/_resourceNode/_textContributionName,44c24c0ef43fe24927cf6c277d7b1312,guild/GuildContributionItemCell.csd
guild,GuildContributionItemCell.csd,Text,消耗：,editor.moneytree.2,/_resourceNode/Text,44c24c0ef43fe24927cf6c277d7b1312,guild/GuildContributionItemCell.csd
guild,GuildHallBaseInfoNode.csd,Text_11_4,内部公告,editor.guild.5,/PanelRight1/Image_2/Text_11_4,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,Text_11_4,对外宣言,editor.guild.6,/PanelRight2/Image_2_0/Text_11_4,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,Text_11_4,今日军团声望,editor.guild.7,/PanelRight3/Image_2_0_0/Text_11_4,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,_textName,军团名称,editor.guild.44,/PanelLeft/_textName,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,Text_11,军团长：,editor.guild.8,/PanelLeft/Text_11,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,Text_19,等  级：,editor.guild.46,/PanelLeft/Text_19,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,Text_11_3,成员数：,editor.complexrank.1,/PanelLeft/Text_11_3,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,Text_11_3_0,排  名：,editor.guild.47,/PanelLeft/Text_11_3_0,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,Text_11_2,微信群：,editor.guild.10,/PanelLeft/Text_11_2,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,_textLeaderName,团长是谁,,/PanelLeft/_textLeaderName,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,_textLevel,x级军团,,/PanelLeft/_textLevel,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,_textElderName2,长老是谁,,/PanelLeft/_textElderName2,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,_textElderName,长老是谁,,/PanelLeft/_textElderName,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHallBaseInfoNode.csd,_textMateName,副团是谁,,/PanelLeft/_textMateName,844f53d434ce60c5f300407d470b116a,guild/GuildHallBaseInfoNode.csd
guild,GuildHelpList.csd,_textHelpTitle,免费援助次数：,,/_textHelpTitle,5bd3516eaa563fa25a7ccb24789fcdea,guild/GuildHelpList.csd
guild,GuildHelpListCell.csd,_textName1,陕西,,/_resourceNode/_panel1/_textName1,895f66776212e9858c30519aecfb79b5,guild/GuildHelpListCell.csd
guild,GuildHelpListCell.csd,_textPosition1,成员,editor.guildAnswer.10,/_resourceNode/_panel1/_textPosition1,895f66776212e9858c30519aecfb79b5,guild/GuildHelpListCell.csd
guild,GuildHelpListCell.csd,_textFragName1,曹丕碎片,,/_resourceNode/_panel1/_textFragName1,895f66776212e9858c30519aecfb79b5,guild/GuildHelpListCell.csd
guild,GuildHelpListCell.csd,Text002,拥有：,editor.common.13,/_resourceNode/_panel1/Text002,895f66776212e9858c30519aecfb79b5,guild/GuildHelpListCell.csd
guild,GuildHelpListCell.csd,_textName2,陕西,,/_resourceNode/_panel2/_textName2,895f66776212e9858c30519aecfb79b5,guild/GuildHelpListCell.csd
guild,GuildHelpListCell.csd,_textPosition2,成员,editor.guildAnswer.10,/_resourceNode/_panel2/_textPosition2,895f66776212e9858c30519aecfb79b5,guild/GuildHelpListCell.csd
guild,GuildHelpListCell.csd,_textFragName2,曹丕碎片,,/_resourceNode/_panel2/_textFragName2,895f66776212e9858c30519aecfb79b5,guild/GuildHelpListCell.csd
guild,GuildHelpListCell.csd,Text002,拥有：,editor.common.13,/_resourceNode/_panel2/Text002,895f66776212e9858c30519aecfb79b5,guild/GuildHelpListCell.csd
guild,GuildListCell.csd,_captain,老奶奶我都不服,,/_resourceNode/_captain,4b3478c815ca3b19f2a9b5160c2eb81c,guild/GuildListCell.csd
guild,GuildListCell.csd,_name,木兰当户织,,/_resourceNode/_name,4b3478c815ca3b19f2a9b5160c2eb81c,guild/GuildListCell.csd
guild,GuildListCell.csd,_imageApply,已申请,editor.guild.48,/_resourceNode/_imageApply,4b3478c815ca3b19f2a9b5160c2eb81c,guild/GuildListCell.csd
guild,GuildListCell.csd,_textFull,(满),editor.guild.49,/_resourceNode/_textFull,4b3478c815ca3b19f2a9b5160c2eb81c,guild/GuildListCell.csd
guild,GuildLogTimeTitle.csd,Text,11月23日,,/_resourceNode/Text,d71a0e22a5701b0ff5e06e4b9a8ba751,guild/GuildLogTimeTitle.csd
guild,GuildMainView.csd,Text,等级 ,editor.guild.30,/Node_LeftTop_0/ImageGuidInfo/Text,b8fae92d5f1f4eb014d1336c70c954df,guild/GuildMainView.csd
guild,GuildMainView.csd,_textGuidName,无敌大汉帝国,,/Node_LeftTop_0/ImageGuidInfo/_textGuidName,b8fae92d5f1f4eb014d1336c70c954df,guild/GuildMainView.csd
guild,GuildMemberListCell.csd,_name,头牌贝贝,,/_resourceNode/_name,6e853fa6c05f4120e013dd8a9affaf8f,guild/GuildMemberListCell.csd
guild,GuildMemberListCell.csd,_power,770万,,/_resourceNode/_power,6e853fa6c05f4120e013dd8a9affaf8f,guild/GuildMemberListCell.csd
guild,GuildMemberListCell.csd,_duties,成员,editor.guildAnswer.10,/_resourceNode/_duties,6e853fa6c05f4120e013dd8a9affaf8f,guild/GuildMemberListCell.csd
guild,GuildMemberListCell.csd,_online,离线1周,,/_resourceNode/_online,6e853fa6c05f4120e013dd8a9affaf8f,guild/GuildMemberListCell.csd
guild,GuildMemberListCellTrain.csd,_power,770万,,/_resourceNode/_power,02409303d6f052e7706ac35a1a423458,guild/GuildMemberListCellTrain.csd
guild,GuildMemberListCellTrain.csd,_duties,成员,editor.guildAnswer.10,/_resourceNode/_duties,02409303d6f052e7706ac35a1a423458,guild/GuildMemberListCellTrain.csd
guild,GuildMemberListCellTrain.csd,_name,头牌贝贝,,/_resourceNode/_name,02409303d6f052e7706ac35a1a423458,guild/GuildMemberListCellTrain.csd
guild,GuildMemberListCellTrain.csd,_online,离线1周,,/_resourceNode/_online,02409303d6f052e7706ac35a1a423458,guild/GuildMemberListCellTrain.csd
guild,GuildMemberListNode.csd,Text_6_0,成员,editor.guildAnswer.10,/_imageRoot/Text_6_0,2cddb7087640ee54938ed5117f5d3abb,guild/GuildMemberListNode.csd
guild,GuildMemberListNode.csd,Text_6_1,等级,editor.friend.2,/_imageRoot/Text_6_1,2cddb7087640ee54938ed5117f5d3abb,guild/GuildMemberListNode.csd
guild,GuildMemberListNode.csd,Text_6_2,战力,editor.friend.3,/_imageRoot/Text_6_2,2cddb7087640ee54938ed5117f5d3abb,guild/GuildMemberListNode.csd
guild,GuildMemberListNode.csd,Text_6_2_0,职务,editor.guild.15,/_imageRoot/Text_6_2_0,2cddb7087640ee54938ed5117f5d3abb,guild/GuildMemberListNode.csd
guild,GuildMemberListNode.csd,Text_6_2_3,离线,editor.guild.12,/_imageRoot/Text_6_2_3,2cddb7087640ee54938ed5117f5d3abb,guild/GuildMemberListNode.csd
guild,GuildMemberListNode.csd,Text_6_2_0_0,活动参与率,editor.guild.16,/_imageRoot/Text_6_2_0_0,2cddb7087640ee54938ed5117f5d3abb,guild/GuildMemberListNode.csd
guild,GuildMemberListNodeTrain.csd,_activeLabel,传授武义次数:,,/_activeLabel,dfc98744227bb356b67ddf1776341e5f,guild/GuildMemberListNodeTrain.csd
guild,GuildMemberListNodeTrain.csd,_passiveLabel,习武次数:,,/_passiveLabel,dfc98744227bb356b67ddf1776341e5f,guild/GuildMemberListNodeTrain.csd
guild,GuildMemberListNodeTrain.csd,Text_6_0,成员,editor.guildAnswer.10,/_imageRoot/Text_6_0,dfc98744227bb356b67ddf1776341e5f,guild/GuildMemberListNodeTrain.csd
guild,GuildMemberListNodeTrain.csd,Text_6_1,等级,editor.friend.2,/_imageRoot/Text_6_1,dfc98744227bb356b67ddf1776341e5f,guild/GuildMemberListNodeTrain.csd
guild,GuildMemberListNodeTrain.csd,Text_6_2,战力,editor.friend.3,/_imageRoot/Text_6_2,dfc98744227bb356b67ddf1776341e5f,guild/GuildMemberListNodeTrain.csd
guild,GuildMemberListNodeTrain.csd,Text_6_2_0,职务,editor.guild.15,/_imageRoot/Text_6_2_0,dfc98744227bb356b67ddf1776341e5f,guild/GuildMemberListNodeTrain.csd
guild,GuildMemberListNodeTrain.csd,Text_6_2_0_0,活动参与率,editor.guild.16,/_imageRoot/Text_6_2_0_0,dfc98744227bb356b67ddf1776341e5f,guild/GuildMemberListNodeTrain.csd
guild,GuildMemberListNodeTrain.csd,Text_6_2_3,离线,editor.guild.12,/_imageRoot/Text_6_2_3,dfc98744227bb356b67ddf1776341e5f,guild/GuildMemberListNodeTrain.csd
guild,GuildMemberListNodeTrain.csd,Text_6_2_0_0_0,传习武艺,editor.guild.45,/_imageRoot/Text_6_2_0_0_0,dfc98744227bb356b67ddf1776341e5f,guild/GuildMemberListNodeTrain.csd
guild,GuildMyRedPacketItemCell.csd,_textRedPacketName,购买七日礼包,,/_resourceNode/_textRedPacketName,ac08d8bdbe4f7edfb4baf3066eca685b,guild/GuildMyRedPacketItemCell.csd
guild,GuildMyRedPacketItemCell.csd,Text_2,价值,editor.guild.20,/_resourceNode/Text_2,ac08d8bdbe4f7edfb4baf3066eca685b,guild/GuildMyRedPacketItemCell.csd
guild,GuildMyRedPacketItemCell.csd,_textStageName,发放,,/_resourceNode/_textStageName,ac08d8bdbe4f7edfb4baf3066eca685b,guild/GuildMyRedPacketItemCell.csd
guild,GuildReceiveRecordItemCell.csd,_textName,玩家名字七个字,,/_resourceNode/_textName,7c14b1b6dab43e44cecaf31dc7d5466c,guild/GuildReceiveRecordItemCell.csd
guild,GuildRedPacketNode.csd,_textRemainNum,今日可抢红包：20,,/PanelRight/_textRemainNum,c95ccce4d5034085def1f7d61fcfe109,guild/GuildRedPacketNode.csd
guild,GuildRedPacketNode.csd,Text,军团红包,editor.guild.17,/PanelRight/Image_title/Text,c95ccce4d5034085def1f7d61fcfe109,guild/GuildRedPacketNode.csd
guild,GuildRedPacketNode.csd,Text,我的红包,editor.guild.18,/PanelLeft/Text,c95ccce4d5034085def1f7d61fcfe109,guild/GuildRedPacketNode.csd
guild,GuildRequestHelpCell.csd,_textPos,求援位一：,,/_resourceNode/_textPos,93b55ac9f10f31668766fe13455712fa,guild/GuildRequestHelpCell.csd
guild,GuildRequestHelpCell.csd,TextTip,点击添加所需求援的武将,editor.guild.21,/_resourceNode/_panel1/TextTip,93b55ac9f10f31668766fe13455712fa,guild/GuildRequestHelpCell.csd
guild,GuildRequestHelpCell.csd,_textFragName,xx碎片,,/_resourceNode/_panel2/_textFragName,93b55ac9f10f31668766fe13455712fa,guild/GuildRequestHelpCell.csd
guild,GuildRequestHelpCell.csd,_textHelping,求援中,editor.guild.22,/_resourceNode/_panel2/_textHelping,93b55ac9f10f31668766fe13455712fa,guild/GuildRequestHelpCell.csd
guild,GuildRequestHelpCell.csd,_textCanReceiveCountTitle,可领取：,editor.guild.23,/_resourceNode/_panel2/_textCanReceiveCountTitle,93b55ac9f10f31668766fe13455712fa,guild/GuildRequestHelpCell.csd
guild,GuildRequestHelpNode.csd,Text_0,每日凌晨4点重置求援次数,editor.guild.24,/PanelLeft/Text_0,6183d2627a20cb3632419895380132be,guild/GuildRequestHelpNode.csd
guild,GuildRequestHelpNode.csd,_textProgressTitle,今日已完成求援次数,editor.guild.25,/PanelLeft/_textProgressTitle,6183d2627a20cb3632419895380132be,guild/GuildRequestHelpNode.csd
guild,GuildTaskCell.csd,_textTitleName,军团BOSS,,/_panelCon/_textTitleName,d7ca283acfcd37320d6d6cfb35201d4e,guild/GuildTaskCell.csd
guild,GuildTaskCell.csd,_textDesc,军团捐献人次,,/_panelCon/_textDesc,d7ca283acfcd37320d6d6cfb35201d4e,guild/GuildTaskCell.csd
guild,GuildTaskCell.csd,_textDesc2,军团捐献声望,,/_panelCon/_textDesc2,d7ca283acfcd37320d6d6cfb35201d4e,guild/GuildTaskCell.csd
guild,GuildTaskItemCell.csd,_textTaskName,军团BOSS,,/_resourceNode/_textTaskName,00c13f6fb3ba0c37d90a4115cadf800d,guild/GuildTaskItemCell.csd
guild,GuildTaskItemCell.csd,_textTaskDesc2,军团捐献声望,,/_resourceNode/_textTaskDesc2,00c13f6fb3ba0c37d90a4115cadf800d,guild/GuildTaskItemCell.csd
guild,GuildTaskItemCell.csd,_textTaskDesc1,军团捐献人次,,/_resourceNode/_textTaskDesc1,00c13f6fb3ba0c37d90a4115cadf800d,guild/GuildTaskItemCell.csd
guild,GuildTaskItemCell.csd,_textTips,尚未开启，敬请期待,editor.guild.19,/_resourceNode/_textTips,00c13f6fb3ba0c37d90a4115cadf800d,guild/GuildTaskItemCell.csd
guild,GuildWageNode.csd,Text01,军团活跃度越高工资越高,editor.guild.31,/PanelRight1/Text01,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text02,每周一凌晨4点邮件发放,editor.guild.32,/PanelRight1/Text02,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text_11_4,本周工资,editor.guild.33,/PanelRight1/Image_2/Text_11_4,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,_textActivePercent,本日军团活跃度73%,,/PanelLeft/_textActivePercent,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text_19,军团评级：,editor.guild.34,/PanelLeft/Text_19,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text_19_0,你的活跃：,editor.guild.35,/PanelLeft/Text_19_0,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text_19_1,你的职位：,editor.guild.36,/PanelLeft/Text_19_1,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,_textActiveEvaluate,非常活跃,editor.guild.40,/PanelLeft/_textActiveEvaluate,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,_textActiveDayNum,六天,,/PanelLeft/_textActiveDayNum,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,_textGuildPosition,成员,editor.guildAnswer.10,/PanelLeft/_textGuildPosition,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text_11_4,本日军团活跃,editor.guild.37,/PanelRight3/Text_11_4,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text,毫无生气,editor.guild.38,/PanelRight3/Image_40/Text,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text,不活跃,editor.guild.41,/PanelRight3/Image_40_0_0/Text,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text,普通,editor.guild.39,/PanelRight3/Image_40_0/Text,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text,活跃,editor.mission.2,/PanelRight3/Image_40_1/Text,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text,非常活跃,editor.guild.40,/PanelRight3/Image_40_2/Text,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text_0,军团捐献,,/PanelRight3/_imageHelpAct/Text_0,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text_0,军团援助,,/PanelRight3/_imageAskHelpAct/Text_0,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text_0,军团BOSS,,/PanelRight3/_imageBossAct/Text_0,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text_0,军团答题,,/PanelRight3/_imageGuildFightAct/Text_0,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text_0,军团副本,,/PanelRight3/_imageStageAct/Text_0,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,GuildWageNode.csd,Text_0,军团活跃,,/PanelRight3/_imageAct/Text_0,0836edcc9ea93ad7b4944dc04ee38dd9,guild/GuildWageNode.csd
guild,PopupCreateGuild.csd,_textHint,请输入团名,editor.guild.1,/Panel_root/_textHint,5659e7ff653e3b704570ab3cfe22a3f8,guild/PopupCreateGuild.csd
guild,PopupCreateGuild.csd,_textFreeCost,此次更名免费,editor.guild.2,/Panel_root/_textFreeCost,5659e7ff653e3b704570ab3cfe22a3f8,guild/PopupCreateGuild.csd
guild,PopupCreateGuild.csd,Text_cost_name_desc,创建军团花费：,editor.guild.3,/Panel_root/_resCost/Text_cost_name_desc,5659e7ff653e3b704570ab3cfe22a3f8,guild/PopupCreateGuild.csd
guild,PopupGuildAnnouncement.csd,_textTip,(还可输入3字),,/_textTip,74889685ad2e76eb57de112282936dad,guild/PopupGuildAnnouncement.csd
guild,PopupGuildCheckApplication.csd,Text_6_3,成员数：,editor.complexrank.1,/_panelBg/Text_6_3,def3a4dc492b78aa2497a054fe25cf9a,guild/PopupGuildCheckApplication.csd
guild,PopupGuildCheckApplication.csd,_textTip,无人申请,editor.guild.11,/_panelBg/_textTip,def3a4dc492b78aa2497a054fe25cf9a,guild/PopupGuildCheckApplication.csd
guild,PopupGuildCheckApplication.csd,Text_6_0,玩家名称,editor.groups.1,/_panelBg/_imageRoot/Text_6_0,def3a4dc492b78aa2497a054fe25cf9a,guild/PopupGuildCheckApplication.csd
guild,PopupGuildCheckApplication.csd,Text_6_1,等级,editor.friend.2,/_panelBg/_imageRoot/Text_6_1,def3a4dc492b78aa2497a054fe25cf9a,guild/PopupGuildCheckApplication.csd
guild,PopupGuildCheckApplication.csd,Text_6_2,战力,editor.friend.3,/_panelBg/_imageRoot/Text_6_2,def3a4dc492b78aa2497a054fe25cf9a,guild/PopupGuildCheckApplication.csd
guild,PopupGuildCheckApplication.csd,Text_6_2_3,状态,editor.friend.9,/_panelBg/_imageRoot/Text_6_2_3,def3a4dc492b78aa2497a054fe25cf9a,guild/PopupGuildCheckApplication.csd
guild,PopupGuildContribution.csd,_textRemainCount,1次,,/_panelBg/_textRemainCount,f78f3f034250182a6be035e20c019b3e,guild/PopupGuildContribution.csd
guild,PopupGuildContribution.csd,Text_6,今日祭祀次数：,editor.guild.13,/_panelBg/Text_6,f78f3f034250182a6be035e20c019b3e,guild/PopupGuildContribution.csd
guild,PopupGuildGiveRedPacket.csd,_textRedPacketName,购买七日礼包,,/_resourceNode/_textRedPacketName,a0caef9fed211a10edd932f42ddc1d1f,guild/PopupGuildGiveRedPacket.csd
guild,PopupGuildGiveRedPacket.csd,Text01,红包金额,,/_resourceNode/Text01,a0caef9fed211a10edd932f42ddc1d1f,guild/PopupGuildGiveRedPacket.csd
guild,PopupGuildGiveRedPacket.csd,Text01_0,消耗,editor.customactivity.3,/_resourceNode/_nodeAdd/Text01_0,a0caef9fed211a10edd932f42ddc1d1f,guild/PopupGuildGiveRedPacket.csd
guild,PopupGuildGiveRedPacket.csd,Text01_0_0,消耗,editor.customactivity.3,/_resourceNode/_nodeAdd/Text01_0_0,a0caef9fed211a10edd932f42ddc1d1f,guild/PopupGuildGiveRedPacket.csd
guild,PopupGuildGiveRedPacket.csd,Text01_0_1,消耗,editor.customactivity.3,/_resourceNode/_nodeAdd/Text01_0_1,a0caef9fed211a10edd932f42ddc1d1f,guild/PopupGuildGiveRedPacket.csd
guild,PopupGuildGiveRedPacket.csd,Text01_0_1_0,增加会消耗自身元宝,,/_resourceNode/_nodeAdd/Text01_0_1_0,a0caef9fed211a10edd932f42ddc1d1f,guild/PopupGuildGiveRedPacket.csd
guild,PopupGuildListView.csd,Text_11_4,对外宣言,editor.guild.6,/_panelBg/Panel_26/Image_2/Text_11_4,1793e984a2c7c9bf14c0f0a1a6e5a0c9,guild/PopupGuildListView.csd
guild,PopupGuildListView.csd,Text_6_0,军团名称,editor.guild.44,/_imageRoot/Text_6_0,1793e984a2c7c9bf14c0f0a1a6e5a0c9,guild/PopupGuildListView.csd
guild,PopupGuildListView.csd,Text_6_1,等级,editor.friend.2,/_imageRoot/Text_6_1,1793e984a2c7c9bf14c0f0a1a6e5a0c9,guild/PopupGuildListView.csd
guild,PopupGuildListView.csd,Text_6_2,人数,editor.worldBoss.2,/_imageRoot/Text_6_2,1793e984a2c7c9bf14c0f0a1a6e5a0c9,guild/PopupGuildListView.csd
guild,PopupGuildListView.csd,Text_6_2_0,军团长,editor.activityguildsprint.2,/_imageRoot/Text_6_2_0,1793e984a2c7c9bf14c0f0a1a6e5a0c9,guild/PopupGuildListView.csd
guild,PopupGuildMemberInfo.csd,Text0,等 级：,editor.guild.27,/_panelBg/Panel_3/Text0,bbb15e86189a05a4f916bfb90c566344,guild/PopupGuildMemberInfo.csd
guild,PopupGuildMemberInfo.csd,Text0_0,职 位：,editor.guild.28,/_panelBg/Panel_3/Text0_0,bbb15e86189a05a4f916bfb90c566344,guild/PopupGuildMemberInfo.csd
guild,PopupGuildMemberInfo.csd,Text0_1,周声望：,editor.guild.29,/_panelBg/Panel_3/Text0_1,bbb15e86189a05a4f916bfb90c566344,guild/PopupGuildMemberInfo.csd
guild,PopupGuildMemberInfo.csd,Text0_2,总战力：,editor.complexrank.3,/_panelBg/Panel_3/Text0_2,bbb15e86189a05a4f916bfb90c566344,guild/PopupGuildMemberInfo.csd
guild,PopupGuildMemberInfo.csd,_textDuties,团长,,/_panelBg/Panel_3/_textDuties,bbb15e86189a05a4f916bfb90c566344,guild/PopupGuildMemberInfo.csd
guild,PopupGuildMemberInfo.csd,_textPower,3245万,,/_panelBg/Panel_3/_textPower,bbb15e86189a05a4f916bfb90c566344,guild/PopupGuildMemberInfo.csd
guild,PopupGuildMemberInfo.csd,_textName,离,,/_panelBg/Panel_3/_textName,bbb15e86189a05a4f916bfb90c566344,guild/PopupGuildMemberInfo.csd
guild,PopupGuildMemberInfo.csd,_textOnline,在线,editor.friend.10,/_panelBg/Panel_3/_textOnline,bbb15e86189a05a4f916bfb90c566344,guild/PopupGuildMemberInfo.csd
